episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
224, -5369.416988253593, 3, 24.975438330000543, 876, 198251,                                             198251, 33.56367111206055, 579.2771606445312
225, -1365.95882833004, 1, 35.80835252600082, 1281, 199532,                                             199532, 33.065765380859375, 577.2337036132812
226, -6014.838950634003, 4, 50.64643551500012, 1804, 201336,                                             201336, 34.12358093261719, 577.447021484375
227, -5359.654384493828, 3, 26.780529727000612, 951, 202287,                                             202287, 33.73036575317383, 576.51416015625
228, -5262.302958011627, 3, 28.390378633999717, 1017, 203304,                                             203304, 33.4852294921875, 570.75146484375
229, -8023.692187905312, 2, 40.00235790900115, 1417, 204721,                                             204721, 34.31570053100586, 572.2147827148438
230, -6512.553030967712, 2, 32.58353586599878, 1144, 205865,                                             205865, 33.85396194458008, 571.19384765625
231, -3944.603127717972, 2, 9.948798938001346, 348, 206213,                                             206213, 35.52766418457031, 570.8685913085938
232, -6578.655858874321, 3, 28.172772663001524, 999, 207212,                                             207212, 33.8521842956543, 571.6434326171875
233, -5219.573144555092, 3, 26.1882762919995, 930, 208142,                                             208142, 33.1291618347168, 568.7908325195312
234, -4970.237169265747, 3, 24.178100031000213, 860, 209002,                                             209002, 33.85224914550781, 568.6265869140625
235, -6401.72930085659, 4, 49.825780536999446, 1555, 210557,                                             210557, 33.68107604980469, 568.6985473632812
236, -4449.722838401794, 2, 15.15859002399884, 469, 211026,                                             211026, 34.4749641418457, 567.4232177734375
237, -5150.992877602577, 3, 27.76993080200009, 865, 211891,                                             211891, 34.191951751708984, 566.9210205078125
238, -7555.536761641502, 4, 50.64871821599991, 1565, 213456,                                             213456, 33.78681564331055, 565.4725341796875
239, -6236.957867145538, 4, 51.03283305200057, 1538, 214994,                                             214994, 33.993595123291016, 565.9253540039062
240, -3916.135167002678, 3, 15.561449385999367, 548, 215542,                                             215542, 33.692352294921875, 563.1961669921875
241, -3140.797705411911, 2, 8.2962014299992, 270, 215812,                                             215812, 34.177799224853516, 564.6165161132812
242, -5048.211159229279, 4, 50.2309596340001, 1686, 217498,                                             217498, 34.61715316772461, 564.3939208984375
243, -5933.212249159813, 2, 37.63124336299916, 1223, 218721,                                             218721, 34.609710693359375, 561.5286254882812
244, -5900.700670838356, 4, 50.03720717500073, 1623, 220344,                                             220344, 34.00338363647461, 560.739501953125
245, -4895.370460391045, 2, 23.95962948899978, 800, 221144,                                             221144, 34.463619232177734, 562.8464965820312
246, -4730.852551937103, 3, 22.578193471001214, 710, 221854,                                             221854, 34.99702453613281, 563.6659545898438
247, 2046.0615216493607, 1, 8.944672593001087, 303, 222157,                                             222157, 34.09536361694336, 558.785400390625
248, -4401.784074544907, 3, 15.945386080999015, 544, 222701,                                             222701, 33.95427703857422, 559.2494506835938
249, -5151.374749660492, 3, 24.378075356999034, 849, 223550,                                             223550, 35.2077522277832, 561.134033203125
250, -5428.709485471249, 4, 49.84406802099875, 1734, 225284,                                             225284, 33.936737060546875, 557.6826171875
251, -6062.943779051304, 4, 49.62892735999958, 1734, 227018,                                             227018, 33.789608001708984, 556.9326171875
252, -6201.3125603199005, 4, 50.02881765500024, 1748, 228766,                                             228766, 34.301971435546875, 557.6054077148438
